,User,Created_at,Tweet,Compound,Positive,Neutral,Negative
74,@FoxNews,2018-03-29 00:06:22,"BREAKING: Six children feared dead after SUV plunged off cliff in California; 2 women killed, investigators say https://t.co/eFCbVVTPr0",-0.9186,0.0,0.538,0.462
75,@FoxNews,2018-03-28 23:57:54,#Trump shares photos of border wall construction on Twitter https://t.co/mfphYgzp2Z,0.296,0.196,0.804,0.0
76,@FoxNews,2018-03-28 23:42:34,"China reminded Kim Jong Un who's boss during mysterious Beijing meeting, experts say https://t.co/JCbEJzedWH",0.0,0.0,1.0,0.0
77,@FoxNews,2018-03-28 23:29:54,.@gen_jackkeane: “@POTUS’ administration has confronted Russia more than his predecessors have.” #TheStory https://t.co/ZR9hTcXef3,-0.2023,0.0,0.87,0.13
78,@FoxNews,2018-03-28 23:25:22,".@LibertyU shows off its new multimillion-dollar gun range. Liberty, which already allows students to have guns in… https://t.co/FoSrzLgrgp",0.25,0.156,0.734,0.11
79,@FoxNews,2018-03-28 23:22:08,Al Qaeda leader killed by drone strike in Libya identified by Pentagon https://t.co/LGrWmbwVP3,-0.7184,0.0,0.647,0.353
80,@FoxNews,2018-03-28 23:15:41,".@CharlesHurt: “Without a doubt, I don’t think anybody can question [Rear Adm. Ronny Jackson’s] qualifications, and… https://t.co/eH1Ns3Shv7",-0.3612,0.0,0.848,0.152
81,@FoxNews,2018-03-28 23:06:05,"Charles Lane on @POTUS replacing Shulkin as VA secretary: ""It's a strange irony that these are the people that our… https://t.co/oj2CIlxQZG",-0.25,0.0,0.857,0.143
82,@FoxNews,2018-03-28 22:51:12,".@ByronYork on replacing Shulkin as VA secretary: ""It simply didn't work out and [helping veterans] really was one… https://t.co/gZfruPSh9N",0.0,0.0,1.0,0.0
83,@FoxNews,2018-03-28 22:44:16,"Former Trump administration officials, from Comey to Shulkin https://t.co/qU3TvgVoW4 https://t.co/70SSvYShgs",0.0,0.0,1.0,0.0
84,@FoxNews,2018-03-28 22:34:10,"On ""Your World"" with @TeamCavuto, Joe Piscopo discussed the #Roseanne reboot and the main character,… https://t.co/x5TPpZ6kWh",0.0,0.0,1.0,0.0
85,@FoxNews,2018-03-28 22:26:08,"NASDAQ closes lower as @amazon, @tesla shares fall. @DeirdreBolton has the story. #SpecialReport… https://t.co/HUYxodz5ue",0.0,0.134,0.732,0.134
86,@FoxNews,2018-03-28 22:21:43,"Documents suggest possible coordination between CIA, FBI, Obama WH and Dem officials early in Trump-Russia probe: i… https://t.co/gwVHgDWYSe",0.0,0.0,1.0,0.0
87,@FoxNews,2018-03-28 22:14:42,.@DonaldJTrumpJr tweets his support for 'Roseanne' while skewering late night hosts https://t.co/nlwFyAYm46,0.4019,0.197,0.803,0.0
88,@FoxNews,2018-03-28 22:10:07,.@POTUS to replace David Shulkin with Adm. Ronny Jackson as Veterans Affairs secretary in latest White House shuffl… https://t.co/SsyE24xZwa,0.0,0.0,1.0,0.0
89,@FoxNews,2018-03-28 22:08:13,WARRIORS HELPING WARRIORS: @paws4prplhearts is bringing veterans and dogs together to not only get the dogs trained… https://t.co/ExsSRY1g4t,0.4466,0.147,0.853,0.0
90,@FoxNews,2018-03-28 22:00:35,Who is David Shulkin? 3 things to know about Trump's former secretary of Veterans Affairs https://t.co/a2A06xE4Xf,0.0,0.0,1.0,0.0
91,@FoxNews,2018-03-28 21:56:32,.@kimguilfoyle: “I think this is an example of @POTUS…winning.” #TheFive https://t.co/UkisT39CJh,0.0,0.0,1.0,0.0
92,@FoxNews,2018-03-28 21:48:40,.@greggutfeld: 'Roseanne' Reboot Replaced 'Demonization with Dialogue' https://t.co/IZiHF0NsFI,0.0,0.0,1.0,0.0
93,@FoxNews,2018-03-28 21:41:27,BREAKING: #Trump to replace David Shulkin with Adm. Ronny Jackson as Veterans Affairs secretary… https://t.co/Zpv9UbPnB1,0.0,0.0,1.0,0.0
94,@FoxNews,2018-03-28 21:27:07,"Surgeons amazed after removing over 2,000 gallstones from woman https://t.co/YEuOWzC7N5",0.4939,0.262,0.738,0.0
95,@FoxNews,2018-03-28 21:12:19,Judge rules suit against #Trump over foreign gifts can move forward https://t.co/kqi3Awd4i7,0.0,0.0,1.0,0.0
96,@FoxNews,2018-03-28 21:03:39,Combat Vet on Calls for 2nd Amendment Repeal: 'Our Rights and Freedoms Are Not Up for Debate' https://t.co/MwTbOAnoVt,-0.0516,0.107,0.777,0.117
97,@FoxNews,2018-03-28 20:56:39,Arizona police department mounts AR-15 rifles on backs of some motorcycles https://t.co/a2fWHRGqio,-0.0516,0.0,0.902,0.098
98,@FoxNews,2018-03-28 20:53:33,"Orange County, CA Supervisor Called a 'Racist B----' Amid Sanctuary Controversy https://t.co/DuYJZxGpQR",-0.6124,0.0,0.714,0.286
99,@FoxNews,2018-03-28 20:44:41,.@POTUS secures trade deal with South Korea ahead of potential meeting with North Korea. @TeamCavuto https://t.co/vnBI3EkS6F,0.3182,0.133,0.867,0.0
0,@nytimes,2018-03-29 07:08:18,5 Cheap(ish) Things to Help You Become a Better Baker https://t.co/3DEGbcF9IT,0.6808,0.444,0.556,0.0
1,@nytimes,2018-03-29 07:02:05,"A waiter was fired for being combative, aggressive and something of a bully. His defense? He’s not rude. He’s Frenc… https://t.co/HcN22Hi1zA",-0.6619,0.151,0.531,0.318
2,@nytimes,2018-03-29 06:31:05,RT @nytimesworld: Which makes sense? a) Pirate ships in a landlocked country; b) a 47-foot-high statue of Alexander the Great; c) a house d…,0.6249,0.17,0.83,0.0
3,@nytimes,2018-03-29 05:59:27,"Archaeologists believe the 13,000-year-old human footprints to be the earliest found so far in North America https://t.co/E0yEBAuT7n",0.0,0.0,1.0,0.0
4,@nytimes,2018-03-29 05:41:06,"RT @NYTmag: Floating villages spread across the surface of the Mekong River’s waterways, playing host to ethnic Vietnamese whose status in…",0.2023,0.083,0.917,0.0
5,@nytimes,2018-03-29 05:21:04,"These arctic foxes turned ""blue."" It was a good thing. https://t.co/PA6vz2GcCr",0.4404,0.244,0.756,0.0
6,@nytimes,2018-03-29 05:02:02,2 Texas oil companies joined forces in the biggest deal yet in the Southwestern oil patch https://t.co/iLzaXURm1T,0.0,0.0,1.0,0.0
7,@nytimes,2018-03-29 04:41:06,RT @EricSchmittNYT: American drone strike in Libya kills top Qaeda recruiter and official warns of more attacks  https://t.co/nrGvlVj6l2,-0.7778,0.074,0.533,0.393
8,@nytimes,2018-03-29 04:21:04,"Steven Spielberg ""is the only person who could have made this movie and the last person who should have been allowe… https://t.co/m9H7reZA3R",0.0,0.0,1.0,0.0
9,@nytimes,2018-03-29 04:08:47,"Anbang Was Seized by China. Now, It Has a Deal for You. https://t.co/3ZEHUjWgat",0.0,0.0,1.0,0.0
10,@nytimes,2018-03-29 04:02:02,RT @maggieNYT: Trump called a supporter with a large megaphone - @therealroseanne - to thank her and congratulate her after the Roseanne re…,0.7783,0.328,0.672,0.0
11,@nytimes,2018-03-29 03:54:55,"Mireille Knoll, Murdered Holocaust Survivor, Is Honored in Paris https://t.co/CK02eLDlje",0.2263,0.356,0.395,0.249
12,@nytimes,2018-03-29 03:47:00,New police finding in Skripal poisoning case narrows the possibilities for how the victims were sickened https://t.co/8jQNusfhdi,-0.8625,0.0,0.593,0.407
13,@nytimes,2018-03-29 03:32:03,A top Morgan Stanley broker was repeatedly accused of violence against ex-wives and girlfriends. Bank managers were… https://t.co/n5WfJMF3sA,-0.6705,0.081,0.633,0.285
14,@nytimes,2018-03-29 03:17:06,Drones and computer vision have confirmed centuries-old Inuit wisdom that a few caribou lead a migration over treac… https://t.co/DrVR3VdZiY,0.6597,0.265,0.735,0.0
15,@nytimes,2018-03-29 03:02:01,Walmart customers looking to toss the latest issue of Cosmopolitan magazine into their shopping carts will have to… https://t.co/oLMjDPeoTR,0.0,0.0,1.0,0.0
16,@nytimes,2018-03-29 02:47:01,The Second Avenue subway in NYC cost $2.5 billion per mile of track — 5 times more than the international average.… https://t.co/0u9sMZy5Bd,0.0,0.0,1.0,0.0
17,@nytimes,2018-03-29 02:32:03,"Water squirted from toy rubber ducks contains bacteria often associated with infections acquired in hospitals, a st… https://t.co/wmNoGpHnmo",0.0,0.0,1.0,0.0
18,@nytimes,2018-03-29 02:17:03,"RT @nytimesworld: In a first, a South African woman was sent to prison for racist speech -- specifically, a slur that is offensive in her c…",-0.8834,0.0,0.66,0.34
19,@nytimes,2018-03-29 02:06:06,"The reboot of ""Roseanne"" got off to an enormously strong start on Tuesday night https://t.co/AW9oKd48KP",0.5563,0.204,0.796,0.0
20,@nytimes,2018-03-29 01:55:04,"Ecuador cuts off Julian Assange’s internet access. Again.
https://t.co/5rRq2DTGdx",-0.296,0.0,0.784,0.216
21,@nytimes,2018-03-29 01:44:02,"The Justice Dept.'s watchdog will investigate the surveillance of a former Trump campaign official, responding to p… https://t.co/UQfGlfh03r",0.5267,0.175,0.825,0.0
22,@nytimes,2018-03-29 01:32:06,"Days after researchers announced that a tiny mummy once rumored to be an alien was actually a human infant, Chilean… https://t.co/pn29RpMNdu",0.0,0.0,1.0,0.0
23,@nytimes,2018-03-29 01:16:21,Evening Briefing: Here's what you need to know at the end of the day https://t.co/9ykDo2yYvp,0.0,0.0,1.0,0.0
24,@nytimes,2018-03-29 01:00:09,"RT @jdelreal: Two police officers, 10 minutes, 20 bullets. Another young black man dead, this time in his grandmother’s backyard in Califor…",-0.6486,0.0,0.83,0.17
25,@nytimes,2018-03-29 00:47:03,RT @nytopinion: .@RickyGervais is not alone in presenting himself as a noble bulwark against a wave of supposed left-wing censorship. And a…,0.5775,0.208,0.792,0.0
26,@nytimes,2018-03-29 00:32:06,"Dr. Cacioppo once explained, by an insight he had after surviving a near-fatal car crash: that love and social conn… https://t.co/FHUVIeyJop",0.5719,0.245,0.651,0.103
27,@nytimes,2018-03-29 00:17:02,All the major firings and resignations in the Trump administration — so far https://t.co/SBd0eoufFP,-0.296,0.0,0.845,0.155
28,@nytimes,2018-03-29 00:02:07,"Under Ben Carson, HUD is attempting to scale back federal efforts to enforce fair housing laws, sidelining official… https://t.co/DJQGb8AfBo",0.3182,0.113,0.887,0.0
29,@nytimes,2018-03-28 23:47:02,The “catastrophic” failure of a storage tank this month at an Ohio fertility clinic caused the apparent loss of mor… https://t.co/52b9GDuT1Z,-0.6808,0.0,0.763,0.237
30,@nytimes,2018-03-28 23:32:04,"Thousands gathered in Paris to honor Mireille Knoll, an 85-year-old grandmother and Holocaust survivor who was murd… https://t.co/l1fwvli1BF",0.6908,0.263,0.737,0.0
31,@nytimes,2018-03-28 23:17:01,"RT @nytgraphics: David Shulkin lasted 408 days in the Trump administration, longer than many. https://t.co/yOiUwbJLp9 https://t.co/xL83LH8d…",0.0,0.0,1.0,0.0
32,@nytimes,2018-03-28 23:02:06,"The ghost with the most is back. A musical adaptation of ""Beetlejuice"" will be staged in Washington this fall, and… https://t.co/v1Ra0OOWem",-0.3182,0.0,0.892,0.108
33,@nytimes,2018-03-28 22:47:03,Evening Briefing: Here's what you need to know at the end of the day https://t.co/DoqQNdaj9f,0.0,0.0,1.0,0.0
34,@nytimes,2018-03-28 22:32:04,"Archaeologists believe the 13,000-year-old human footprints to be the earliest found so far in North America https://t.co/dF2hoORZH4",0.0,0.0,1.0,0.0
35,@nytimes,2018-03-28 22:17:04,"Until last week, Donald Glover was working on an FX animated series about the superhero Deadpool. By this week, the… https://t.co/IkkNwo5R1V",0.0,0.0,1.0,0.0
36,@nytimes,2018-03-28 22:08:01,RT @HannaIngber: Last week we turned to @nytimes readers to have a conversation about our coverage of the Austin bombings. We heard from re…,0.0,0.0,1.0,0.0
37,@nytimes,2018-03-28 22:01:00,"President Trump called his personal physician, Dr. Ronny L. Jackson, “highly respected” and thanked David Shulkin f… https://t.co/vJPtb8hDUx",0.4404,0.146,0.854,0.0
38,@nytimes,2018-03-28 21:48:58,Breaking News: The Veterans Affairs chief is the latest cabinet official to go. President Trump plans to replace Da… https://t.co/I3kd7Q64VU,0.0,0.0,1.0,0.0
39,@nytimes,2018-03-28 21:40:26,RT @peterbakernyt: Shulkin’s ouster climaxed a sharp fall from favor for the only Obama holdover in the Cabinet and a politically moderate…,0.4019,0.124,0.876,0.0
40,@nytimes,2018-03-28 21:32:03,What to expect from the housing market this spring https://t.co/FYAWjjlSiL,0.0,0.0,1.0,0.0
41,@nytimes,2018-03-28 21:16:06,RT @migold: Where Can You Find Cosmopolitan At Walmart? Hint: It’s Not at the Checkout Any More! https://t.co/GrTRvvwm6W,0.0,0.0,1.0,0.0
42,@nytimes,2018-03-28 21:00:09,"Hungary's far-right prime minister Viktor Orban uses billboards, TV campaigns and even school textbooks to influenc… https://t.co/SBikh8b4xN",0.0,0.0,1.0,0.0
43,@nytimes,2018-03-28 20:45:04,"Here’s how @bxchen scrubbed his Twitter and Facebook timelines — and what 
he learned https://t.co/7TCMIzIfeo",0.0,0.0,1.0,0.0
44,@nytimes,2018-03-28 20:30:15,Our tech columnist @kevinroose offers 3 possible ways to fix social media https://t.co/msbncv0nmO,0.0,0.0,1.0,0.0
45,@nytimes,2018-03-28 20:15:05,A top Morgan Stanley broker was repeatedly accused of violence against ex-wives and girlfriends. Bank managers were… https://t.co/HNAA5K823C,-0.6705,0.081,0.633,0.285
46,@nytimes,2018-03-28 20:00:06,"Shifting schedules have long been a complaint in the retail industry, and a Gap study suggests that they're a lose-… https://t.co/XtKUHxaLyP",-0.296,0.0,0.885,0.115
47,@nytimes,2018-03-28 19:45:10,"Your rubber duck spends a lot of time in the bath, but that doesn't mean it's clean https://t.co/5QtZDt3qhw",-0.438,0.0,0.847,0.153
48,@nytimes,2018-03-28 19:37:05,"RT @nytopinion: We at @NYTOpinion welcome feedback, including in form of dog GIFs. https://t.co/sY338V4RD7",0.4588,0.188,0.812,0.0
49,@nytimes,2018-03-28 19:30:10,"Steven Spielberg ""is the only person who could have made this movie and the last person who should have been allowe… https://t.co/xGUhUZJPgl",0.0,0.0,1.0,0.0
50,@nytimes,2018-03-28 19:15:03,"In @NYTOpinion 

Op-Ed Contributor Jacob Tobia writes, ""For over a decade, the unspoken rule of gay cinema and tele… https://t.co/CTOVOn7TcJ",0.0,0.0,1.0,0.0
51,@nytimes,2018-03-28 19:00:05,"The reboot of ""Roseanne"" got off to an enormously strong start on Tuesday night https://t.co/SiWzv2EpPP",0.5563,0.204,0.796,0.0
52,@nytimes,2018-03-28 18:45:09,"Heineken pulled a series of commercials for light beer that featured the tagline “sometimes, lighter is better"" aft… https://t.co/v5OcxoCrpi",0.4404,0.146,0.854,0.0
53,@nytimes,2018-03-28 18:30:12,"The Supreme Court has never struck down a voting district as an unconstitutional partisan gerrymander, and allowing… https://t.co/gcleYowCnq",0.6531,0.263,0.737,0.0
54,@nytimes,2018-03-28 18:15:08,A waiter in Canada has filed a complaint after he was fired for being aggressive and combative. His defense? He’s F… https://t.co/FxkAYLi1ub,-0.7096,0.06,0.643,0.297
55,@nytimes,2018-03-28 18:00:13,A federal judge refused to dismiss a lawsuit accusing President Trump of violating the Constitution by not divorcin… https://t.co/Ya0ww0X8GQ,-0.8074,0.0,0.583,0.417
56,@nytimes,2018-03-28 17:47:40,"President Trump’s lawyer discussed pardons for 2 ex-top aides last year, suggesting concern about what they might t… https://t.co/zGAAMa90pK",0.296,0.115,0.885,0.0
57,@nytimes,2018-03-28 17:45:09,"Trump’s lawyer discussed pardons for 2 ex-top aides last year, suggesting concern about what they might tell the sp… https://t.co/loVNcik2rm",0.296,0.109,0.891,0.0
58,@nytimes,2018-03-28 17:30:05,"Hundreds of people filled the lobby at Sacramento City Hall on Tuesday to protest the death of Stephon Clark, who w… https://t.co/aqr3CzDXpR",-0.7003,0.042,0.731,0.227
59,@nytimes,2018-03-28 17:20:12,"RT @PatriciaMazzei: In Orlando today for closing statements in the trial against Noor Salman, the widow of Pulse nightclub shooter Omar Mat…",0.0,0.0,1.0,0.0
60,@nytimes,2018-03-28 17:10:05,"In Room 306 at the Lorraine Motel, you can see the door onto the balcony. Looking through it you can see the spot w… https://t.co/6ZGo2cTzNB",0.0,0.0,1.0,0.0
61,@nytimes,2018-03-28 16:55:03,"Rick Gates, a top Trump campaign aide, had frequent phone calls in September and October 2016 with a person the FBI… https://t.co/ScUBbx09Xa",0.2023,0.087,0.913,0.0
62,@nytimes,2018-03-28 16:40:03,"Anti-Trump groups are working to unseat breakaway Democrats in Albany who have aligned with Republicans, helping th… https://t.co/ZSn9dqIAEx",0.296,0.115,0.885,0.0
63,@nytimes,2018-03-28 16:25:07,Kim Jong-un's surprise visit to Beijing was a reminder of how much he has set the agenda in the crisis over North K… https://t.co/mwcCpJKaen,-0.4588,0.077,0.772,0.151
64,@nytimes,2018-03-28 16:15:04,"RT @nytgraphics: What Democrats need to do to take control of Congress: 

1. Win 28 Senate races (Republicans only need to win 9 to keep th…",0.8225,0.248,0.752,0.0
65,@nytimes,2018-03-28 16:05:07,"Bright, bold and richly flavored, these aren't your typical fish cakes https://t.co/xZQDqFg0mk https://t.co/eowfvU22Ts",0.8126,0.457,0.543,0.0
66,@nytimes,2018-03-28 15:50:05,"Jared Kushner and Jeff Sessions are clashing over federal prison policy, confusing lawmakers and leaving prisoners… https://t.co/EEiWlO4VuI",-0.6369,0.0,0.743,0.257
67,@nytimes,2018-03-28 15:39:09,RT @NYTNational: Atlanta’s city government has been partially paralyzed for days by a cyberattack. Traffic tickets can't be paid online. Wi…,0.0,0.0,1.0,0.0
68,@nytimes,2018-03-28 15:25:05,Elements that make a podcast spark don’t always translate seamlessly to TV. But that's not stopping Hollywood from… https://t.co/D0wWi2XJQB,0.3278,0.173,0.827,0.0
69,@nytimes,2018-03-28 15:10:04,The highs and lows of testosterone https://t.co/KL5JNKPwDy,-0.2023,0.0,0.769,0.231
70,@nytimes,2018-03-28 15:00:03,RT @NYTFashion: Saudi Arabia will host its first ever fashion week next month (after a two week delay). Here's what to expect: https://t.co…,0.0,0.0,1.0,0.0
71,@nytimes,2018-03-28 14:45:05,Will taxpayers have to bail out the Pro Football Hall of Fame in Ohio? https://t.co/2BbZW0Mih5,0.4404,0.172,0.828,0.0
72,@nytimes,2018-03-28 14:30:12,Atlanta’s city government has been hobbled by a cyberattack and is doing some business with ink and paper. Security… https://t.co/JEbTiuZ7zw,0.0,0.0,1.0,0.0
73,@nytimes,2018-03-28 14:15:06,The officer was killed after he voluntarily exchanged himself for a female hostage during a terrorist attack in Fra… https://t.co/qyzVCzdROk,-0.9231,0.0,0.549,0.451
74,@nytimes,2018-03-28 14:00:12,How the Chinese and North Korean news media portrayed the meeting between Xi Jinping and Kim Jong-un https://t.co/GfQOFPqIf0,0.0,0.0,1.0,0.0
75,@nytimes,2018-03-28 13:45:07,"""I think it is completely reasonable to say that there could have been a different outcome of the referendum had th… https://t.co/8fhRZ13NjF",0.0,0.0,1.0,0.0
76,@nytimes,2018-03-28 13:30:07,"""It's like a beauty pageant. The fish cannot be fat. It must look strong and have personality."" https://t.co/QY2HdEdUQH",0.8625,0.407,0.593,0.0
77,@nytimes,2018-03-28 13:14:07,The Motion Picture Academy concluded that an allegation of sexual harassment against its president had no merit https://t.co/DhiZeF7tHZ,-0.4404,0.119,0.638,0.243
78,@nytimes,2018-03-28 13:00:17,Morning Briefing: Here's what you need to know to start your day https://t.co/yLdObb0e0R https://t.co/NbpPRQafVf,0.0,0.0,1.0,0.0
79,@nytimes,2018-03-28 12:44:03,RT @MattAndersonNYT: The Russian director Kirill Serebrennikov is still under house arrest in Moscow. A festival of his plays and films at…,0.4215,0.203,0.703,0.094
80,@nytimes,2018-03-28 12:30:03,The Academy of Motion Picture Arts and Sciences concluded that an allegation of sexual harassment against its presi… https://t.co/9h1ugEvuBz,-0.5423,0.0,0.837,0.163
81,@nytimes,2018-03-28 12:15:05,Facebook said it will roll out a centralized system for its users to control their privacy and security settings https://t.co/DxHZ5eNRDa,0.34,0.118,0.882,0.0
82,@nytimes,2018-03-28 12:05:06,"Trevor Noah is not impressed by John Bolton, President Trump's new pick for national security adviser. Our late-nig… https://t.co/pwzaU3scX5",-0.0397,0.109,0.774,0.116
83,@nytimes,2018-03-28 11:44:02,Atlanta's municipal government has been brought to its knees by one of the most sustained and consequential cyberat… https://t.co/DG6umSDQL5,0.0,0.0,1.0,0.0
84,@nytimes,2018-03-28 11:31:08,"The National Civil Rights Museum in Memphis is a monument to a movement, and to the Rev. Dr. Martin Luther King Jr. https://t.co/b9MJfvYXiF",0.0,0.0,1.0,0.0
85,@nytimes,2018-03-28 11:15:09,"President Trump said that the Second Amendment — the right to bear arms — ""will never be repealed,"" responding to a… https://t.co/iYAMbvHi9Z",0.0,0.0,1.0,0.0
86,@nytimes,2018-03-28 11:00:08,"John Bolton, President Trump's choice for national security adviser, was portrayed during a 2005 Senate confirmatio… https://t.co/Eq0eq04Pb9",0.34,0.138,0.862,0.0
87,@nytimes,2018-03-28 10:45:05,"Some voters said they had been paid, from about $3 to $9, to vote. In several areas, government officials promised… https://t.co/3l3sroqZll",0.0,0.0,1.0,0.0
88,@nytimes,2018-03-28 10:30:10,North Korea is firing up a reactor. Why that could upset Trump's talks with Kim. https://t.co/dIimnicgw7 https://t.co/F6kbTGtJDr,-0.6124,0.0,0.737,0.263
89,@nytimes,2018-03-28 10:15:04,"RT @LizziePaton: Is fast fashion going out of, well, fashion? H&amp;M, the world’s second largest retailer by sales, is currently sitting on a…",0.2732,0.087,0.913,0.0
90,@nytimes,2018-03-28 10:05:05,Morning Briefing: Here's what you need to know to start your day https://t.co/qSirjFsTQK https://t.co/Rtc5I5NHou,0.0,0.0,1.0,0.0
91,@nytimes,2018-03-28 09:44:06,"Kim Jong-un told Xi Jinping that he was open to dialogue with the United States, including a potential summit meeti… https://t.co/7mnXpfQdMX",0.4215,0.128,0.872,0.0
92,@nytimes,2018-03-28 09:29:02,"RT @nytimesworld: “I am thinking about the family of the butcher, about the customer who died for nothing, and about the colonel who sacrif…",-0.5574,0.0,0.865,0.135
93,@nytimes,2018-03-28 09:16:05,The United Nations' most haunting mystery received new life on Tuesday https://t.co/Cp0HnO48qu,0.1045,0.184,0.658,0.158
94,@nytimes,2018-03-28 09:00:22,"RT @nytimesworld: Egypt’s presidential election is shaping up to be a low-watt and joyless affair, the antithesis of the youthful passions…",-0.296,0.097,0.756,0.147
95,@nytimes,2018-03-28 08:44:04,"In an 8th-grade history textbook, students are told that Viktor Orban thinks refugees are a threat to Hungary. ""It… https://t.co/zGSK0PZDXF",-0.5267,0.0,0.841,0.159
96,@nytimes,2018-03-28 08:30:07,At least 12 states signaled that they would sue to block the Trump administration from adding a question about citi… https://t.co/zg2L5EURJP,-0.4404,0.0,0.868,0.132
97,@nytimes,2018-03-28 08:16:01,The connections between Cambridge Analytica and Peter Thiel's firm Palantir were thrust into the spotlight by Chris… https://t.co/X9OaPT2uvR,0.0,0.0,1.0,0.0
98,@nytimes,2018-03-28 08:02:04,"RT @nytpolitics: Kirstjen Nielsen, the homeland security secretary, recently warned dozens of foreign diplomats that the United States woul…",0.4767,0.223,0.687,0.09
99,@nytimes,2018-03-28 07:47:02,These almond cookies need just 4 ingredients https://t.co/5NNOTBW0n5,0.0,0.0,1.0,0.0
